,Tweet,ID,Length,Source,Favourites,Reweet_count,Timestamp,sentiment,popularity,sentimentValue
109,"RT @IbanAira: Lo siento, me he vuelto a enamorar!!! 

❤️📱

#iPhone 
#iOS16 
#AppleEvent https://t.co/tFz2x7R7vA",1565800116732268544,111,Twitter for iPhone,0,3,2022-09-02 20:33:33+00:00,0,Neutral,0.0
110,"https://t.co/M0PYfmQ3Ke is adding iOS 16 RoomPlan technology. 

Get early access to the update:… https://t.co/TD6dii5iU3",1565800025208135681,120,Twitter Web App,1,2,2022-09-02 20:33:11+00:00,1,Positive,0.1
111,"No change in scoring after 5 days of use - I know we are so close to the RC, but still being a beta with no signifi… https://t.co/YsRqsNqNdB",1565799642792693763,140,Twitter Web App,18,0,2022-09-02 20:31:40+00:00,0,Neutral,0.0
112,Yesterday I installed Beta #iOS16 (8th version) or iOS 16.8 (version 20A5358a) — #Apple really hit this one ‘out of… https://t.co/PidQelV8g4,1565799141384527872,140,Twitter for iPhone,0,0,2022-09-02 20:29:41+00:00,1,Positive,0.2
113,"📊iOS 16 Beta 8 - 5 Day Stability Score

🔋Battery Drain - 10/10
❄️Temperature - 10/10
📱App Crash - 10/10
🆕 New Featu… https://t.co/HfWHIO4mRr",1565799018369892355,140,Twitter Web App,63,1,2022-09-02 20:29:11+00:00,1,Positive,0.13636363636363635
114,"RT @jcsatanas: Mes astuces pour iOS, iPadOS et watchOS

#iOS16 #iPadOS16 #watchOS9 

#iPhone13mini #iPhone13 #iPhone13Pro #iPhone13ProMax #…",1565798409604399109,140,Twitter for iPhone,0,2,2022-09-02 20:26:46+00:00,0,Neutral,0.0
115,RT @delppy1_: Yo @SamsungUS 🤣🤣🤣🤣🤣.. Love it! Really love to see it 😂😂😂❤️❤️❤️ #teamgalaxy #ios16 #iPhone14 #iPhone14Pro #AppleEvent https://…,1565796306148278273,140,Twitter for Android,0,8,2022-09-02 20:18:25+00:00,1,Positive,0.5
116,"RT @CeotechI: Android 14 introdurrà la connessione satellitare come iOS 16
#Android #Android14 #Apple #ConnessioneSatellitare #Google #iOS1…",1565794318903910401,140,Twitter for Android,0,3,2022-09-02 20:10:31+00:00,0,Neutral,0.0
117,"RT @KAlfallati: #Apple
#iOS16
ترقبوا تغطيتي الحصرية لمؤتمر شركة Apple 🤩

الذي سيتم الكشف فيه عن تفاصيل جهاز iPhone 14 المنتظَر👀 .. 

وذلك ب…",1565791921389412352,140,CreatorRetweets,0,1,2022-09-02 20:00:59+00:00,0,Neutral,0.0
118,"#Apple
#iOS16
ترقبوا تغطيتي الحصرية لمؤتمر شركة Apple 🤩

الذي سيتم الكشف فيه عن تفاصيل جهاز iPhone 14 المنتظَر👀 ..… https://t.co/g5puW3Q0KF",1565791802623496193,139,Twitter for Android,2,1,2022-09-02 20:00:31+00:00,0,Neutral,0.0
119,RT @sel6012000: #Friday #Madrid #Innovation @kleinmone @Attairdu57slm @thewaytozion 🔥🔥🔥#LockScreen @6Lucifer00 @Dazednconfuzed4 @SolShulz30…,1565791745887051777,140,Twitter for iPhone,0,4,2022-09-02 20:00:17+00:00,0,Neutral,0.0
120,Having the 🔋% back is AWESOME #IOS16 https://t.co/SPjPpTkxkb,1565788996181135363,60,Twitter for iPhone,1,0,2022-09-02 19:49:22+00:00,1,Positive,0.5
121,"RT @Hk3ToN: Redesign. By @Hk3ToN
Weather #widgy #widget #Mimik by @ElijahCreative

#Wallpapers #Apple #iphone #iOS16 #iOS16beta https://t.c…",1565787999404711938,140,Twitter for iPhone,0,5,2022-09-02 19:45:24+00:00,0,Neutral,0.0
122,"RT @cortometrajes02: ¡CONFIMADA!
📆 Anota la fecha 07/09 |  19:00h (España) ☝️
Santiago de Chile: 13:00
Ciudad de México: 12:00
Buenos Aires…",1565784300129112064,140,Twitter for iPhone,0,7,2022-09-02 19:30:42+00:00,0,Neutral,0.0
123,#hsbc and #firstdirect mobile banking apps now (2nd sept) updated and working with #ios16 (beta). Thank goodness fo… https://t.co/KXjS8AhCIQ,1565780852801519621,140,Twitter for iPhone,0,0,2022-09-02 19:17:00+00:00,0,Neutral,0.0
124,"Hata mbuyu ulianza kama mchicha😂

#AppleEvent2022 #iphone14 #ios16 https://t.co/h0JxIzKw4f",1565779498280386566,90,Twitter for iPhone,1,0,2022-09-02 19:11:37+00:00,0,Neutral,0.0
125,RT @alisayar_: #algofam look at this new cool way to make stickers on #iOS16 (and the @CosmicChamps #AlgorandNFT collection is perfect for…,1565777266969305089,139,Twitter Web App,0,5,2022-09-02 19:02:45+00:00,1,Positive,0.4954545454545454
126,It’s a month now but still I m obsessed with u ios 16. #Apple #ios16 #spotify https://t.co/3U9a65gpK6,1565775926700691456,101,Twitter for iPhone,0,0,2022-09-02 18:57:26+00:00,-1,Negative,-0.5
127,Ugh I love this #ios16 https://t.co/9TGk78ip1a,1565775311945535488,46,Twitter for iPhone,2,0,2022-09-02 18:54:59+00:00,1,Positive,0.5
128,RT @sel6012000: #Friday #Madrid #Innovation @kleinmone @Attairdu57slm @thewaytozion 🔥🔥🔥#LockScreen @6Lucifer00 @Dazednconfuzed4 @SolShulz30…,1565775225178017795,140,Twitter for iPhone,0,4,2022-09-02 18:54:39+00:00,0,Neutral,0.0
129,"RT @MarksTechSpace: #AppleEvent in 10 days!

#iPhone14 #WatchSeries8 #iOS16
 https://t.co/21clbGMCi9",1565771004005195780,100,Twitter for Android,0,5,2022-09-02 18:37:52+00:00,0,Neutral,0.0
130,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565769350153469952,140,Twitter Web App,0,11272,2022-09-02 18:31:18+00:00,0,Neutral,0.0
131,POV: Y’all can’t unsend &amp; Edit messages yet HA🤣 #iOS16 https://t.co/FFy9vjXNV3,1565768557228695552,82,Twitter for iPhone,0,0,2022-09-02 18:28:09+00:00,0,Neutral,0.0
132,RT @missdasun_: iPados16 ในไอแพดเริ่ดมาก ชอบฟีเจอร์เขียนภาษาไทยสุด เหมาะสำหรับคนลายมือแย่แบบพ้ม 🫶🏻 #ไอแพดเพื่อการศึกษา #ios16 #iPados16 htt…,1565767093659701248,140,Twitter for iPhone,0,3,2022-09-02 18:22:20+00:00,0,Neutral,0.0
133,"#iPhone #iphone14 #iPhone14Pro #Iphone14ProMax #iphone14max
#AppleEvent #iOS #ios16 #ios16beta #apple https://t.co/aqeui4MmCw",1565766853984657409,125,Twitter for Android,1,0,2022-09-02 18:21:23+00:00,0,Neutral,0.0
134,"RT @shoro7aat: ايفون 14 

كثرة التسريبات عنه وعن شكله القادم ومميزاته والكثير من التفاصيل 
لكن حسب التسريبات الأخيرة 
تؤكد أن هناك إحتمالية…",1565765632913809408,140,Twitter for iPhone,0,1,2022-09-02 18:16:32+00:00,0,Neutral,0.0
135,"ايفون 14 

كثرة التسريبات عنه وعن شكله القادم ومميزاته والكثير من التفاصيل 
لكن حسب التسريبات الأخيرة 
تؤكد أن هناك… https://t.co/kGH52pWgOw",1565765598642044929,140,Twitter for iPhone,1,1,2022-09-02 18:16:23+00:00,0,Neutral,0.0
136,"#iPhone #iphone14 #iPhone14Pro #Iphone14ProMax #iphone14max
#AppleEvent #iOS #ios16 #ios16beta #apple https://t.co/mYpF4EIY0c",1565765361986838530,125,Twitter for Android,0,0,2022-09-02 18:15:27+00:00,0,Neutral,0.0
137,APPLE EVENT IS DRAWING EVEN CLOSER 🚨🚨#AppleEvent #iPhone14 #AppleWatch8 #iOS16,1565764005699936256,78,Twitter Web App,4,1,2022-09-02 18:10:04+00:00,0,Neutral,0.0
138,"RT @IbanAira: Lo siento, me he vuelto a enamorar!!! 

❤️📱

#iPhone 
#iOS16 
#AppleEvent https://t.co/tFz2x7R7vA",1565760818389680134,111,Twitter Web App,0,3,2022-09-02 17:57:24+00:00,0,Neutral,0.0
139,"Everything About Lockdown Mode In iOS 16?
https://t.co/6LZgVE2GdY @HawkdiveBlog 

#Hawkdiveblog #Hawkdive #iOS16 https://t.co/rs5Z0yxwqC",1565758290679791617,136,Buffer,0,0,2022-09-02 17:47:21+00:00,0,Neutral,0.0
140,"Remove Activation Lock without Previous #Owner ☑️

Fast, safe and legal. 100% guaranteed Unlock. Learn more!… https://t.co/q4BhvdjgMd",1565753877483454465,133,Twitter for Android,3,0,2022-09-02 17:29:49+00:00,1,Positive,0.24666666666666667
141,RT @samirestefan: No había visto que #iOS16 incluyera la revisión de contactos duplicados. #Cool  ⁦@TECH_cetera⁩ ⁦@jairoduquemusic⁩ https:/…,1565753107388239874,140,Twitter Web App,0,1,2022-09-02 17:26:45+00:00,1,Positive,0.35
142,"RT @CeotechI: Android 14 introdurrà la connessione satellitare come iOS 16
#Android #Android14 #Apple #ConnessioneSatellitare #Google #iOS1…",1565752022695133185,140,Twitter for Android,0,3,2022-09-02 17:22:27+00:00,0,Neutral,0.0
143,Apple set a U.S. Milestone in June by overtaking Android that has been the market leader since 2010. Just before th… https://t.co/nTYI5YFOh3,1565751776296718336,140,Twitter for iPhone,0,0,2022-09-02 17:21:28+00:00,0,Neutral,0.0
144,"Tantas pessoas falando do #IOS16, tô quase instalando o beta, mas e o medo de dar pau? 🤡",1565751587775160320,88,Twitter for iPhone,0,0,2022-09-02 17:20:43+00:00,0,Neutral,0.0
145,RT @sel6012000: #Friday #Madrid #Innovation @kleinmone @Attairdu57slm @thewaytozion 🔥🔥🔥#LockScreen @6Lucifer00 @Dazednconfuzed4 @SolShulz30…,1565751085855391745,140,Twitter for iPhone,0,4,2022-09-02 17:18:43+00:00,0,Neutral,0.0
146,RT @alisayar_: #algofam look at this new cool way to make stickers on #iOS16 (and the @CosmicChamps #AlgorandNFT collection is perfect for…,1565750021248663552,139,Twitter for iPhone,0,5,2022-09-02 17:14:29+00:00,1,Positive,0.4954545454545454
147,RT @alisayar_: #algofam look at this new cool way to make stickers on #iOS16 (and the @CosmicChamps #AlgorandNFT collection is perfect for…,1565749890185154563,139,Twitter for iPhone,0,5,2022-09-02 17:13:58+00:00,1,Positive,0.4954545454545454
148,"Here is a #iOS16 lockscreen. The phone is locked, but someone can read my reminders. I would love to have my remind… https://t.co/em2GW9Lqq8",1565749340852871171,140,Twitter for iPhone,0,0,2022-09-02 17:11:47+00:00,1,Positive,0.5
149,#algofam look at this new cool way to make stickers on #iOS16 (and the @CosmicChamps #AlgorandNFT collection is per… https://t.co/dQBTd9ZVzF,1565747795872677890,140,Twitter for iPhone,23,5,2022-09-02 17:05:39+00:00,1,Positive,0.24318181818181817
150,RT @delppy1_: Yo @SamsungUS 🤣🤣🤣🤣🤣.. Love it! Really love to see it 😂😂😂❤️❤️❤️ #teamgalaxy #ios16 #iPhone14 #iPhone14Pro #AppleEvent https://…,1565747185073147904,140,Twitter for Android,0,8,2022-09-02 17:03:13+00:00,1,Positive,0.5
151,Apple iPhone 14 vs. iPhone 13: Refreshed Design May Highlight the Rumored New Phone https://t.co/DfFhq1X8Fj… https://t.co/Q6p3wus2ks,1565747061093535744,132,Twitter Web App,0,0,2022-09-02 17:02:44+00:00,1,Positive,0.13636363636363635
152,A Apple foi muito perspicaz quando criou o Handoff #AppleEvent #EventoApple #iphone14 #iphone #ios16 https://t.co/gLl8Yowj7C,1565746768473718785,124,Twitter for iPhone,8,0,2022-09-02 17:01:34+00:00,0,Neutral,0.0
153,"RT @TeboulDavid1: New wallpapers, made and added 🌴🌴🌴 
.
.
🖲 Download : https://t.co/zZRL15EoAC
.
.
#Wallpapers     
#android13  
#iOS16 
#i…",1565743491073937410,140,Twitter for Android,0,9,2022-09-02 16:48:33+00:00,1,Positive,0.13636363636363635
154,"RT @JacobbSm1th: This would be a great optimization of the iPhone 14 Pro screen, but I think we won't see it until an iOS 16 jailbreak is r…",1565742872888066048,140,Twitter for iPhone,0,73,2022-09-02 16:46:05+00:00,1,Positive,0.8
155,#Friday #Madrid #Innovation @kleinmone @Attairdu57slm @thewaytozion 🔥🔥🔥#LockScreen @6Lucifer00 @Dazednconfuzed4… https://t.co/7WEKi5DRYs,1565742833436442629,136,Twitter for iPhone,13,4,2022-09-02 16:45:56+00:00,0,Neutral,0.0
156,"RT @TeboulDavid1: New wallpapers, made and added 🌴🌴🌴 
.
.
🖲 Download : https://t.co/zZRL15EoAC
.
.
#Wallpapers     
#android13  
#iOS16 
#i…",1565742748459835392,140,Twitter for Android,0,9,2022-09-02 16:45:35+00:00,1,Positive,0.13636363636363635
157,RT @whatsmyeta: With #iOS16 on our doorstep we're excited to open up a public beta to test out our awesome Lock Screen widgets. The TestFli…,1565742185080934414,140,Twitter for iPhone,0,6,2022-09-02 16:43:21+00:00,1,Positive,0.34375
158,RT @whatsmyeta: With #iOS16 on our doorstep we're excited to open up a public beta to test out our awesome Lock Screen widgets. The TestFli…,1565741930197053440,140,Tweetbot for iΟS,0,6,2022-09-02 16:42:20+00:00,1,Positive,0.34375
159,"RT @TeboulDavid1: New wallpapers, made and added 🌴🌴🌴 
.
.
🖲 Download : https://t.co/zZRL15EoAC
.
.
#Wallpapers     
#android13  
#iOS16 
#i…",1565740603740135425,140,Twitter for Android,0,9,2022-09-02 16:37:04+00:00,1,Positive,0.13636363636363635
160,"#iOS16 Messages. It’s gonna be awesome. 

1. After sending, you can undo sent messages. 

2. Edit a message after s… https://t.co/9yT9vk1Dze",1565737110421884930,140,Twitter for iPhone,18,0,2022-09-02 16:23:11+00:00,1,Positive,1.0
161,"What a clean lockscreen wallpaper. 

Save it and let me how you like it on your lockscreen. 

#iphone… https://t.co/NJNOWZNgji",1565736041520062467,126,Twitter for iPhone,4,0,2022-09-02 16:18:56+00:00,1,Positive,0.3666666666666667
162,"Lo siento, me he vuelto a enamorar!!! 

❤️📱

#iPhone 
#iOS16 
#AppleEvent https://t.co/tFz2x7R7vA",1565735400118812673,97,Twitter for iPhone,88,3,2022-09-02 16:16:24+00:00,0,Neutral,0.0
163,Aquí os dejo los nuevos #wallpaper de hoy para #iOS16 #iphone #apple https://t.co/tB8zeWUBzn,1565734714312429569,92,Twitter for iPhone,0,0,2022-09-02 16:13:40+00:00,0,Neutral,0.0
164,"RT @TeboulDavid1: New wallpapers, made and added 🌴🌴🌴 
.
.
🖲 Download : https://t.co/zZRL15EoAC
.
.
#Wallpapers     
#android13  
#iOS16 
#i…",1565734505880731648,140,Twitter for iPhone,0,9,2022-09-02 16:12:50+00:00,1,Positive,0.13636363636363635
165,Loving the new lock screen features in iOS 16! #iOS16 #iOS16beta https://t.co/mFupUNruVc,1565729679411015681,88,Twitter for iPhone,0,0,2022-09-02 15:53:40+00:00,1,Positive,0.36818181818181817
166,"Difficult circumstances serve as a textbook of life for people. #USDT #BUSD #Giveaway #ETH #iOS16 售后微信：Fanspod 自助… https://t.co/i4Afusndao",1565729088857223168,140,twty,0,0,2022-09-02 15:51:19+00:00,-1,Negative,-0.5
167,"RT @TeboulDavid1: New wallpapers, made and added 🌴🌴🌴 
.
.
🖲 Download : https://t.co/zZRL15EoAC
.
.
#Wallpapers     
#android13  
#iOS16 
#i…",1565728253977001986,140,Twitter for iPhone,0,9,2022-09-02 15:48:00+00:00,1,Positive,0.13636363636363635
168,"RT @createwithplay: What if #iOS16 had floating apps? We used Play to experiment &amp; prototype this new feature.

👀In this thread you’ll lear…",1565727857913249792,144,Twitter for iPhone,0,6,2022-09-02 15:46:25+00:00,1,Positive,0.13636363636363635
169,With #iOS16 on our doorstep we're excited to open up a public beta to test out our awesome Lock Screen widgets. The… https://t.co/sPDy3T8ON7,1565727499916435456,140,Twitter Web App,18,6,2022-09-02 15:45:00+00:00,1,Positive,0.34375
170,"RT @CeotechI: Android 14 introdurrà la connessione satellitare come iOS 16
#Android #Android14 #Apple #ConnessioneSatellitare #Google #iOS1…",1565726931382931458,140,Twitter Web App,0,3,2022-09-02 15:42:44+00:00,0,Neutral,0.0
171,"Find Out How Many GB is my iPhone?
Watch Here: https://t.co/kmA8Gq6ACE

#iOS #IOST #iOS16 #iPhone #iPhone13… https://t.co/YSnMm4C7m5",1565726876089196544,132,Twitter Web App,1,0,2022-09-02 15:42:31+00:00,1,Positive,0.5
172,No había visto que #iOS16 incluyera la revisión de contactos duplicados. #Cool  ⁦@TECH_cetera⁩ ⁦@jairoduquemusic⁩ https://t.co/dXNRHqIZ9J,1565726376384204800,137,Twitter for iPhone,2,1,2022-09-02 15:40:32+00:00,1,Positive,0.35
173,"RT @appleinsider: Tips: A group of six people can share a single, unified photo library thanks to iCloud Shared Photo Library in iOS 16. He…",1565724568999759873,140,Twitter for Android,0,5,2022-09-02 15:33:21+00:00,1,Positive,0.0642857142857143
174,"RT @TeboulDavid1: New wallpapers, made and added 🌴🌴🌴 
.
.
🖲 Download : https://t.co/zZRL15EoAC
.
.
#Wallpapers     
#android13  
#iOS16 
#i…",1565723092420263938,140,Twitter for Android,0,9,2022-09-02 15:27:29+00:00,1,Positive,0.13636363636363635
175,"How to use iCloud Shared Photo Library in iOS 16
https://t.co/vtTsvC6FBe

#Techbase #TechbaseNigeria #TechbaseNG… https://t.co/PCbIMEr6Dz",1565718961727184898,137,Twitter Web App,0,0,2022-09-02 15:11:04+00:00,0,Neutral,0.0
176,"RT @Wise_Prediction: 26 of latest 32 short listed #soccer #betting predictions were correct, giving a 81.2% accuracy! 29 games today! 

#fo…",1565717886085349378,140,Twitter for Android,0,1,2022-09-02 15:06:48+00:00,1,Positive,0.25
177,Apple: Il VERO PROBLEMA di iPad nel 2022! https://t.co/4JtItqgbrs via @YouTube #Apple #AppleEvent #iPhone14 #iPhone… https://t.co/H8IAZCI14k,1565716874339434497,140,Twitter for Mac,7,0,2022-09-02 15:02:47+00:00,0,Neutral,0.0
178,"RT @TeboulDavid1: New wallpapers, made and added 🌴🌴🌴 
.
.
🖲 Download : https://t.co/zZRL15EoAC
.
.
#Wallpapers     
#android13  
#iOS16 
#i…",1565716113014419456,140,Twitter for iPhone,0,9,2022-09-02 14:59:45+00:00,1,Positive,0.13636363636363635
179,"RT @Hk3ToN: Redesign. By @Hk3ToN
Weather #widgy #widget #Mimik by @ElijahCreative

#Wallpapers #Apple #iphone #iOS16 #iOS16beta https://t.c…",1565715978914107394,140,Twitter for iPhone,0,5,2022-09-02 14:59:13+00:00,0,Neutral,0.0
180,"RT @Joshxx_Official: Apple’s U.S. iPhone User Base Overtook Android in June Quarter, Now Accounts for More Than Half of All Smartphones 🚨🚨#…",1565715355288338432,140,Twitter for iPhone,0,1,2022-09-02 14:56:44+00:00,-1,Negative,-0.15555555555555556
181,"E aí, pessoal! 🙋🏻‍♀️
A atualização do iOS 16 virá com essa nova opção de customização da tela de bloqueio. O que ac… https://t.co/RvqyrBYBoD",1565715000861261830,140,Twitter Web App,0,0,2022-09-02 14:55:20+00:00,0,Neutral,0.0
182,RT @delppy1_: Yo @SamsungUS 🤣🤣🤣🤣🤣.. Love it! Really love to see it 😂😂😂❤️❤️❤️ #teamgalaxy #ios16 #iPhone14 #iPhone14Pro #AppleEvent https://…,1565714350169436160,140,Twitter for Android,0,8,2022-09-02 14:52:45+00:00,1,Positive,0.5
183,It’s finally spooky season #DeadlineDay #HarryStylesLoveOnTour #RingsOfPower #halloween #spookymonth #photographer… https://t.co/52uMZZ1t47,1565712756053098496,139,Twitter for iPhone,4,0,2022-09-02 14:46:25+00:00,0,Neutral,0.0
184,"All things in their being are good for something. #USDT #BUSD #Giveaway #ETH #iOS16 售后微信：fanspod 自助下单：… https://t.co/piDYWt6Ubj",1565711624282841088,129,twty,0,0,2022-09-02 14:41:55+00:00,1,Positive,0.7
185,Wrapping up some iOS16 updates for one of my apps and finished up my lock screen widget support. SwiftUI is growing… https://t.co/i8UtXbkS7f,1565709348466294784,140,Twitter for iPhone,0,0,2022-09-02 14:32:52+00:00,0,Neutral,0.0
186,"RT @TechAristotle: BREAKING - #ios16 lock screen looks cooler than ever! and #Android13 lock screen looks so simple and clear!
Reviews are…",1565708700912066561,139,Twitter for Android,0,1,2022-09-02 14:30:18+00:00,1,Positive,0.05000000000000001
187,"BREAKING - #ios16 lock screen looks cooler than ever! and #Android13 lock screen looks so simple and clear!
Reviews… https://t.co/DZIWBMrTVD",1565708677847592960,140,Twitter for Android,1,1,2022-09-02 14:30:12+00:00,1,Positive,0.05000000000000001
188,"RT @Hk3ToN: Redesign. By @Hk3ToN
Weather #widgy #widget #Mimik by @ElijahCreative

#Wallpapers #Apple #iphone #iOS16 #iOS16beta https://t.c…",1565707950257324037,140,Twitter for iPhone,0,5,2022-09-02 14:27:19+00:00,0,Neutral,0.0
189,"RT @TeboulDavid1: New wallpapers, made and added 🌴🌴🌴 
.
.
🖲 Download : https://t.co/zZRL15EoAC
.
.
#Wallpapers     
#android13  
#iOS16 
#i…",1565707873694384128,140,Twitter for iPhone,0,9,2022-09-02 14:27:01+00:00,1,Positive,0.13636363636363635
190,"RT @eugenantelius: Lock Screen View.

Android 13 Vs iOS16 

Rate #mkbhd #techtanzania #techtwitter #iOS16 #Android13 #technology https://t.…",1565707819185307649,140,twitter-bot-fab,0,1,2022-09-02 14:26:48+00:00,0,Neutral,0.0
191,"Lock Screen View.

Android 13 Vs iOS16 

Rate #mkbhd #techtanzania #techtwitter #iOS16 #Android13 #technology https://t.co/Ylu8KF9eOH",1565707785211465732,133,Twitter for iPhone,2,1,2022-09-02 14:26:40+00:00,0,Neutral,0.0
